tweet_id,tweet,sentiment
6193,RT @mention Join {link} and starting tonight the person with the most friends in their city by end of #SXSW Festival wins an iPad 2!!!,2
6322,RT @mention More #SXSW Awesomeness! Apple is opening up a temporary store in downtown Austin for #SXSW and the iPad 2 launch {link},2
8559,Guy next to me is carefully studying the &quot;best parties at #SXSW 11&quot; spreadsheet he made on on his iPad. But it's an iPad 1. N00B!,1
7147,"Die Antwoord was awesome in Umshini Wam from Korine. And Park's NIGHT FISHING was amazing, especially for being shot on iPhone 4 #SXSW",2
3777,"RT ÛÏ@mention Hoot!! *New Blog Post:* #HootSuite Mobile for #SXSW ~ Updates for iPhone, #BlackBerry &amp; #Android - {link}",1
5266,RT @mention #SXSW #apple store just sold their last #ipad,1
2597,"Temp store #sxsw  @mention Apple Store, SXSW {link}",3
1608,Agree RT @mention Khoi Vinh says Conde Nast's rush into iPad publishing was a &quot;fundamental misunderstanding&quot; of the platform #sxsw,1
7754,@mention RT @mention New #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW (cont) {link},1
5803,RT @mention Google analytics can track offsite links as virtual page views using JavaScript. #moreknowledge #sxsw #mitharvard,1
6630,RT @mention RT @mention YES! updated iPhone app has song info @mention 24/7 stream +others also live video streaming for #SXSW {link},2
2524,The iPad design panel in Hilton Salon J is filling up quickly. No surprises there. #tapworthy #sxsw it's more fun with the iPad2,2
8335,#franken takes a shot at apple app process cc: @mention #stribpol #sxsw calls audience &quot;job creators&quot;,1
6378,RT @mention no umbrella when you have &quot;the list&quot; via @mention ÷¼ Are you all set? ÷_ {link} ÷_ #edchat #musedchat #sxsw #sxswi #newTwitter,1
2743,The Google Tv to IPad App: the connected tv experience talk was super rad! #sxsw #sxsw11,2
4699,There at not even words for how much the wireless at #SXSW sucks.  Thank goodness for my iPhone.,2
6986,RT @mention YES! updated iPhone app has song info  @mention 24/7 stream +others also live video streaming for #SXSW {link},2
3992,Join {link} and starting tonight the person with the most friends in their city by end of #SXSW Festival wins an iPad 2!!!,1
8959,"iPad 2 #sxsw pop-up store (@mention Apple Store, SXSW w/ @mention [pic]: {link}",1
5594,RT @mention Can Google do social? We may shortly find out RT @mention Google to Launch Major New Social Network Called Circles at #SXSW {link},1
6032,"RT @mention HootSuite Mobile for #SXSW ~ Updates for iPhone, BlackBerry &amp; Android {link} via @mention",1
1376,Apple pop-up shop for #SXSW. How cool is that? {link},2
3430,You must have this app for your iPad if you are going to #SXSW {link} #hollergram,2
3707,"This morning at #SXSW: the resurgence of print design, iPad design for boomers, &amp; the NYT on grid layouts. Also, gatorade. #vom",1
3177,At #sxsw for demoing feedly at tomorrow's Android party. Special thanks to the team for working around the clock to get the beta out in time,1
3341,Each day google maps is saving two years of user's lives! #sxsw,2
3191,@mention FourSquare is pushing their 3.0 iPhone/Android app heavily here at #sxsw. Wish they gave your webOS client equal billing.,3
5346,RT @mention 1 hour ago apple didn't have a store in downtown austin and now there is a store with hundreds of people there! #iPad2 #SXSW,1
2560,The countdown to #SXSW has begun! @mention will be thereÛ_ Pick up &quot;Fried Speakers&quot; on iTunes {link},1
415,"If u read d article,google say it's a rumor ÛÏ@mention to Launch Major New Social Network Called Circles,{link} #sxswÛ",1
5994,"RT @mention Hey @mention why not roll a tractor trailer or 2, full of iPads into #SXSW, I bet you would sell the entire inventory out! #justsaying",2
2589,Find where @mention is playing at #SXSW on the #eventseekr app for Android. We got u! {link},2
1399,SKORE &gt; @mention Heard about Apple's pop-up store in downtown Austin? Pics are already on Gowalla: {link} #sxsw #iPad2,1
3081,Say ÛÏForget YouÛ 2 ur red bar! 1st 5 to meet us in front of Hall 3 in 4 minutes win a dual compatible juice pack air for iphone 4 #SXSW,1
6139,Toddlers on iPad *get* direct interaction of content. Don't get trapped in metaphors &amp; hacks. @mention #tapworthy #sxsw,1
1309,ÛÏ@mention We interrupt your regularly scheduled #sxsw geek programming with big news {link}  #google #circlesÛ sounds interesting,2
389,"Great for certain meetings. RT @mention Hello, Holler Gram, our new iPad app {link} #hollergram #sxsw",2
4384,Just had my 1st 27&quot; LCD cinema display FaceTime to IPad 2 FaceTime with @mention ... #sxsw bar in my living room lol!,1
3576,@mention I'd say yes. Facebook and Google are implementing it which brightens the future. Good impact I'm search too. #sxsw,2
6975,RT @mention Wow. Leo just told a random person on the street he would send her an iPad 2. #TWiT #SXSW,1
693,"Designing iPad Interfaces - New Navigation Schemas.
#SXSW #UXDes",1
7017,"Free 22 song #SXSW iTunes playlist! #BrightEyes, #TheCivilWars, #Glove and many others: {link}",1
4194,"And it will suck. RT @mention RT @mention Google will preview major new social service, Circles, at #sxsw today {link}",0
387,"If anyone can make it cooler, they can. RT @mention @mention to Launch &quot;Groupon/ Living Social-type&quot; Rewards #SXSW {link}",1
874,It amazes me how many people don't tuck the flap in on their apple iPad case #sxsw,1
8343,@mention talking about {link} - Google's effort to allow users to have open systems #bettercloud #sxsw,1
733,I'm a bit jealous seeing #SXSW attendees with #ipad2. My iPad seems so obsolete...,2
8160,"All you #SXSW tweeps, Check out our homies @mention this Thursday. {link}",1
2225,Marissa Mayer: 40% Of Google Maps Usage Is Mobile (And There Are 150 Million Mobile Users) {link} #google #SXSW #TC,1
1096,iPad 2 is sold-out and 70% were 1st time users #sxsw,2
7285,"Google showing off google places with hotpot allows u to post review of place, goes in search results, maps for friends to see, others #sxsw",2
6423,"2rd stop on our most excellent meat adventure, city-market in lulling! Good, but no smittys! {link} #sxsw #MeatXMeatWest #BxBQ",1
3226,Best thing I've heard in a long while actually! &quot;I gave iPad 2 money to #Japan relief.&quot; #sxsw @mention @mention @mention,1
5547,"RT @mention Before it even begins, Apple wins #SXSW {link}",2
8294,Funny that they are handing out earplugs at the #SXSW Google/ACLU party. Are they going to announce some bad news they don't want Tweeted?,1
4888,Mine toooo! RT @mention My #iPad envy is through. the. roof. Thanks every other person at #SXSW,2
7340,Hmm the iPad only charged to 81% last night.  Am I worried about making it through a full day of #sxsw? No.,2
4138,Barry Diller interview at #SXSW was pretty high level. Does not understand the Daily on iPad. All company valuations are high.,3
8371,"@mention techs use ipad to find appointments, directions, other nearby customers #sxsw",1
4644,"@mention Nice #SXSW song @mention  DonÛªt hack, Write Rails. Under deliver, over sell. Work for Google. {link}",0
1640,"@mention @mention Will bring great toys and demos, thanks for including us.  And look for the #SXSW booth - right next to Google!",1
2449,Major iPad design flaw: the SXSW Go iPad app. It doesn't stay open when you switch apps! #ipaddesignheadaches #sxsw,0
4567,"LinkedIn Nelson Medina HootSuite News: HootSuite Mobile for #SXSW ~ Updates for iPhone, BlackBerry &amp; Android h... {link}",1
3822,Using an IPad for a set list #SXSW band,2
6965,RT @mention Wonder how many iPads they'll sell there? RT @mention Opening a Pop Up Store at #SXSW {link},1
5329,"RT @mention #Wahoos #sxsw party free beers, tacos, and ritas Thurs.
{link}",1
1854,saw #Hashable pushed out an update to its iPhone app - looks ready to use as the paperless biz card solution for  #SXSW,2
1771,#SXSW 2011: The #Google and #Bing smackdown in all its bloody banality {link},0
1556,@mention @mention @mention This is the press release of the iPad apps I am helping launch at #SXSWi {link} #sxsw,1
1738,"bored at #SxSW, try this iphone app: {link}",2
2349,"@mention check out GoogleTV to iPad Apps: The Connected TV Experience
{link} #SXSW #ConnectedTV",1
586,#technews Google to launch new social network at SXSW? {link} #Tech_News #ACLU #SXSW #tech,1
6171,"RT @mention It's a model for one, not for all. RT @mention #sxsw &quot;apple comes up with cool tech no one's ever heard of cuz they don't go to conferences&quot;",2
1317,"As far as welcome e-mails go, @mention is great, and makes it very easy to see how to use the service {link} #sxsw",1
4244,It was only a matter of time -Googleto launch a social network May called Google Circles? {link} via @mention #sxsw,1
3192,"#sxsw Ze Frank I missed the Childhood Walk project, with google street view, enables stunning revelations {link}",2
6992,Don't be on your iPhone up to going to sleep. Prepare for sleep for 30-45 minutes before #SXSW ^PR,1
3896,Someone mistakenly walked off with my iPad from the #pepsicostage. @mention the screen looks like this. #SXSW {link},1
7949,See Vanessa at the Mophie booth 1406 for iPad/iPhone backup battery. Life saver! #SXSW,1
5814,RT @mention Google could = search engines. Google instead = useful information. #savebrands #sxsw,1
5634,RT @mention Come to Singapore Roar's Party. The 512 at 6th Street. {link} #sgroars #sxswi #sxsw,1
508,#Apple To Follow Its Customers To #SXSW - Forbes - {link} - Alcoholics call this Û÷enabling.Ûª The rest of us call it genius.,2
7745,@mention RT @mention Apple is opening up a temporary store in downtown Austin for #SXSW and the iPad 2 launch {link},2
8326,Last night's fun! RT @mention Chilling with @mention @mention big hair station @mention the google party @ Maggie Mays. #sxsw {link},1
8216,Rockin out at the Party Lake It's 1986 Party! #google #ACLU #SXSW  @mention Maggie Mae's {link},1
4361,1 of the most important things needed when designing for the iPad: gesturing -the ability to talk with your hands. That and listening #sxsw,1
8313,"{link} &lt;- 'Google Circles' Looms, But do Google's Nerds 'Get' Social, via @mention #SXSW #socialmedia",1
8754,"OH in elevator from #vimeo: iPhone app submitted to store, will have smart upload to continue where left if service drops. #li #sxsw #video",1
4566,"At the panel: &quot;Your mom has an ipad, designing for boomers&quot; #sxsw",1
8948,At the #SXSW #Android meet up in the Hilton,1
8566,"Congrats to VA client Discovr, kicking a** and taking names: {link}  Hottest music app at #SXSW? {link}",1
5581,"RT @mention Bounced over to catch Google's Marissa Mayer speak. Always admired her - intelligent, classy, successful. #sxsw",2
6050,RT @mention I don't know why you would do original content ONLY for anything in today's world.(And the iPad 2 is better.)  Barry Diller #SXSW,2
8120,Google Tests ÛÏCheck-in OffersÛ At SXSW {link} via @mention #google #sxsw #app,1
3710,"We're giving away a shiny iPad 2 at SXSW Quotables, simply sign up to be entered automatically! &gt;&gt; {link}  #ipad2 #sxsw",2
5941,"RT @mention Got good content, but no Google/Bing love? on SEO, ranking #SXSW {link}",1
6785,RT @mention This @mention article about #SXSW is so good I'm linking to it on an iPhone on a train: {link},2
2647,"Hey, Apple fans! Get a peek at the space that's slated to be a pop-up #SXSW Apple Store tomorrow: {link}",2
510,"Gear list for #SXSW music: iPhone (VZW), Blackberry (Sprint), iPad, Jambox, HP elitebook. Lacking good, portable headphones. Suggestions?",1
7051,Damn it Google! Your glow-in-the-dark cup leaked glow-in-the-dark goo in my camera bag! #SXSW,0
868,"RT Hiring marketers, designers, creatives, social media pros... Come see #Aquent booth 1415 #SXSW trade show. Might win iPad 2",1
563,ÛÏ@mention Google doesn't place any value on your domain extension. They are all equal. #SXSW #qagbÛ,1
402,"tools for collaboration across boundaries ~ google, webex, dropbox, whiteboarding, basecamp, join.me, ipad #sxsw #evolvingworkplace",1
2839,"Just picked up my iPad 2, now back to #sxsw {link}",2
8329,so true RT@mention at #sxsw: &quot;apple comes up with cool technology no one's ever heard of because they don't go to conferences&quot;,2
7092,Apple is opening a temporary store in Austin for #SXSW. Because people obviously want to shell out $1500 for a MacBook.,0
8931,Video shows a guy hacking Times Sq billboards w/ his iPhone. Real or Not? {link} #sxsw,1
6533,RT @mention RT @mention Going to #SXSW? Find me &amp; @mention and you could win some tech prizes such as @mention  #iPad &amp; #iPhone cases!,1
6250,RT @mention Line @mention pop up? About 30 deep. Line @mention crossroads? Closer to 300. Big demand 4 Liz phair Sorry ipad2 #SXSW,1
7596,"Google Circles' Looms, But do Google's Nerds 'Get' Social? {link} #socialmedia #sxsw",1
8093,"If you just think of all the people who have a stroke each year, your website needs to be iPad ready now. #POURsite #SXSW",2
2033,#sxsw #evaporation @mention @mention Business model is the platform; iPhone app makes tools available to developers,2
3479,@mention Hi Josh. Do yo have an iPhone. Do you have Beluga? Do you get text for DMs? :D #sxsw #sxswi contact plans,1
216,"Just took a piss at the trade show, iPad in one hand, iPhone in the other. Pissing. I am KIIIIIILLING it right now. #sxsw",1
